image_path,question,answer,prediction,correct,meteor,f1,accuracy,bertscore_precision,bertscore_recall,bertscore_f1,bartscore,rouge_l_f1
8c/8ce9f428.jpg,What object is displayed?,Clock,clock,True,0.5,1,1,0.991401672363281,0.991401672363281,0.991401672363281,-4.65949773788452,1
f8/f8161a80.jpg,How many screws are visible?,Eleven,None.,False,0,0,0,0.967139184474945,0.93434464931488,0.950459182262421,-4.65481185913086,0
cf/cfabf1f1.jpg,What color is the sleeve?,White,white,True,0.5,1,1,0.998453080654144,0.998453080654144,0.998453080654144,-3.35094952583313,1
ee/eeecb571.jpg,What is the keyboard's color?,Black,blue,False,0,0,0,0.954515337944031,0.954515337944031,0.954515337944031,-6.33316469192505,0
29/29ad806b.jpg,What is on the front pocket?,Carabiner,,False,0,0,0,0,0,0,0,0
48/4867af63.jpg,How many support bars are shown?,Two,1,False,0,0,0,0.998994410037994,0.998994410037994,0.998994410037994,-7.03910827636719,0
db/db18ffce.jpg,What is the boot's material?,Suede,leather,False,0,0,0,0.884515285491943,0.801654100418091,0.841048777103424,-5.21811389923096,0
28/28da57fe.jpg,How many rings are visible?,Two,None.,False,0,0,0,0.968241333961487,0.93654876947403,0.952131330966949,-6.32294082641602,0
9e/9e264f5a.jpg,How many bulbs?,Six,6,False,0.5,0,0,0.998289585113525,0.998289585113525,0.998289585113525,-4.92228698730469,0
e6/e6b90430.jpg,What animal is pictured?,Whale,whale,True,0.5,1,1,0.999084293842316,0.999084293842316,0.999084293842316,-2.9543194770813,1
fa/fa588f8d.jpg,What color is the stone?,Green,emerald,False,0,0,0,0.784717917442322,0.91139566898346,0.843326210975647,-7.52874517440796,0
4f/4f632835.jpg,What color are the shoes?,Brown,brown,True,0.5,1,1,0.998386085033417,0.998386085033417,0.998386085033417,-3.52364277839661,1
7f/7f781c11.jpg,What color is the cap?,Orange,orange,True,0.5,1,1,0.999448895454407,0.999448895454407,0.999448895454407,-3.44329333305359,1
b8/b8cb7676.jpg,What is the band's material?,Silver,platinum,False,0,0,0,0.999313116073608,0.999313116073608,0.999313116073608,-6.35861349105835,0
bc/bcb88dc3.jpg,What shape are the diamonds?,Square,princess,False,0,0,0,0.998560607433319,0.998560607433319,0.998560607433319,-7.42675399780273,0
47/476ebb11.jpg,What color is the duvet?,Olive,green,False,0,0,0,0.962529957294464,0.962529957294464,0.962529957294464,-6.49530935287476,0
9e/9e24050b.jpg,What color are the cushions?,White,white,True,0.5,1,1,0.998453080654144,0.998453080654144,0.998453080654144,-3.35094952583313,1
8b/8be482bf.jpg,What color is the bottom-left corner?,Pink,blue,False,0,0,0,0.95424884557724,0.95424884557724,0.95424884557724,-6.11913824081421,0
2c/2c877148.jpg,Is the bag tied?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
a7/a7889d6c.jpg,What color is the background?,Black,Blue,False,0,0,0,0.992582678794861,0.992582678794861,0.992582678794861,-5.4321551322937,0
9b/9bb25d09.jpg,What color is the sole?,White,navy,False,0,0,0,0.999032318592072,0.999032318592072,0.999032318592072,-7.16284990310669,0
b8/b864e38e.jpg,What color is the glitter?,Pink,Hello Kitty,False,0,0,0,0.819572865962982,0.925196051597595,0.869187414646149,-6.72673416137695,0
33/337e63c9.jpg,What is the necklace's color?,Silver,silver,True,0.5,1,1,0.973181247711182,0.973181247711182,0.973181247711182,-3.83003807067871,1
02/023a55d3.jpg,How many lightbulbs are visible?,Four,4,False,0.5,0,0,0.998288094997406,0.998288094997406,0.998288094997406,-4.83636283874512,0
98/98f146e1.jpg,What is the orientation of the backpack?,Front,,False,0,0,0,0,0,0,0,0
65/6569096f.jpg,What is the folder made of?,Paper,Plastic,False,0,0,0,0.999346315860748,0.999346315860748,0.999346315860748,-6.96980285644531,0
79/79a11206.jpg,What color are the shoes?,Tan,brown,False,0,0,0,0.998774886131287,0.998774886131287,0.998774886131287,-7.35285186767578,0
7f/7fdb699a.jpg,Is the image a landscape?,Yes,YES,True,0.5,1,1,0.999524652957916,0.999524652957916,0.999524652957916,-3.00090312957764,1
dc/dcfce4f7.jpg,Is there a bus printed on the case?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
f3/f3b13e26.jpg,How many screws are present?,Two,1,False,0,0,0,0.998994410037994,0.998994410037994,0.998994410037994,-7.03910827636719,0
a2/a209a2aa.jpg,What shape is the cooktop?,Square,,False,0,0,0,0,0,0,0,0
e3/e339e7bd.jpg,How many picks can be held?,Three,"""all""",False,0,0,0,0.825232863426209,0.899988532066345,0.860991060733795,-6.59027528762817,0
05/05fd3a66.jpg,What color is the binder?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
fe/fe7e5161.jpg,Is it rectangular?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
a5/a567102b.jpg,What shape is the pendant?,Heart,Heart,True,0.5,1,1,0.999999940395355,0.999999940395355,0.999999940395355,-2.13915920257568,1
14/145165d7.jpg,What color is the shoe?,Navy,blue,False,0,0,0,0.953792929649353,0.953792929649353,0.953792929649353,-6.86816596984863,0
cc/cca6cdfb.jpg,What is the primary gem shape?,Square,square,True,0.5,1,1,0.999366044998169,0.999366044998169,0.999366044998169,-5.15996885299683,1
9f/9f6c4f78.jpg,What is the primary color of the background?,Black,red,False,0,0,0,0.997748136520386,0.997748136520386,0.997748136520386,-5.75042963027954,0
da/dad4eaa8.jpg,What is the bag's closure type?,Zipper,zipper,True,0.5,1,1,0.914230585098267,0.794189453125,0.849992752075195,-3.74253749847412,1
43/4395ca9f.jpg,What color is the chair?,Gray,pink,False,0,0,0,0.996102571487427,0.996102571487427,0.996102571487427,-7.1144003868103,0
54/54cc50b1.jpg,Is the bag zipped?,No,Yes,False,0,0,0,0.999269306659699,0.999269306659699,0.999269306659699,-5.49802827835083,0
2f/2f662c0d.jpg,How many cameras are visible?,Two,,False,0,0,0,0,0,0,0,0
ee/ee545a56.jpg,What color is the camera?,Silver,aye,False,0,0,0,0.833421111106873,0.882718324661255,0.857361674308777,-9.27106189727783,0
10/10bf59cf.jpg,Is there a crack?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
ca/ca061f93.jpg,What is the shape of the drawer handles?,Rectangular,,False,0,0,0,0,0,0,0,0
e7/e7b12b4b.jpg,How many racks are visible?,Five,4,False,0,0,0,0.99852854013443,0.99852854013443,0.99852854013443,-6.95626974105835,0
1b/1b723ace.jpg,What's pictured: lake or ocean?,Lake,lake,True,0.5,1,1,0.999772191047668,0.999772191047668,0.999772191047668,-5.27296257019043,1
94/941a72e1.jpg,What brand is displayed?,Amazonbasics,,False,0,0,0,0,0,0,0,0
68/6865e73b.jpg,What color is the casserole?,Blue,Blue,True,0.5,1,1,1,1,1,-2.00664067268372,1
60/602d09df.jpg,What color are the shoes?,Beige,Beige,True,0.5,1,1,1,1,1,-1.40977847576141,1
8f/8ff8af28.jpg,What is the case's background shade?,White,Color,False,0,0,0,0.976514220237732,0.976514220237732,0.976514220237732,-5.08737182617188,0
da/da95b6f5.jpg,What is the shoe's color?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
56/56017892.jpg,How many drawers are visible?,Three,3,False,0.5,0,0,0.998932898044586,0.998932898044586,0.998932898044586,-4.84110450744629,0
5c/5c3c94b7.jpg,What color are the earrings?,Silver,silver,True,0.5,1,1,0.973181247711182,0.973181247711182,0.973181247711182,-3.83003807067871,1
10/10c291fe.jpg,What is the table made of?,Wood,wood,True,0.5,1,1,0.998958945274353,0.998958945274353,0.998958945274353,-4.52545261383057,1
82/82a173d8.jpg,Is the case glittery?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
42/42b7c690.jpg,What pattern is on the left?,Floral,,False,0,0,0,0,0,0,0,0
9c/9cbeeb80.jpg,What color is the triangle pattern?,Pink,,False,0,0,0,0,0,0,0,0
0a/0a626e03.jpg,What color is the cabinet's side?,White,red,False,0,0,0,0.997568070888519,0.997568070888519,0.997568070888519,-5.55687189102173,0
52/52686640.jpg,How many straps cross?,Two,none.,False,0,0,0,0.969665884971619,0.939402341842651,0.954294204711914,-7.18737173080444,0
aa/aa8ba799.jpg,Is there a figure present?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
4a/4a664397.jpg,Are laces visible?,No,yes,False,0,0,0,0.994562923908234,0.994562923908234,0.994562923908234,-6.40286588668823,0
1d/1d0ca95e.jpg,Are there water droplets visible?,Yes,YES!,False,0,0,0,0.897784471511841,0.939319372177124,0.918082416057587,-4.76789712905884,1
84/84d1effc.jpg,What is the hat's primary color?,Blue,blue,True,0.5,1,1,0.96493798494339,0.96493798494339,0.96493798494339,-4.3257908821106,1
19/19e7ac8a.jpg,What shape is the camera?,Rectangle,,False,0,0,0,0,0,0,0,0
86/8690843f.jpg,What color is the wallet?,Grey,blue,False,0,0,0,0.966852247714996,0.966852247714996,0.966852247714996,-7.06442880630493,0
a7/a7e326b4.jpg,What color is the straw?,Yellow,blue,False,0,0,0,0.954204142093658,0.954204142093658,0.954204142093658,-6.14523315429688,0
27/2767fe48.jpg,What material are the bags?,Canvas,100% cotton,False,0,0,0,0.83359158039093,0.788453102111816,0.81039422750473,-6.85499000549316,0
d0/d070a16e.jpg,What material is the mat?,Rubber,rubber,True,0.5,1,1,0.999419987201691,0.999419987201691,0.999419987201691,-2.90103793144226,1
35/35225c7c.jpg,What shape surrounds the letter?,Heart,heart,True,0.5,1,1,0.998730301856995,0.998730301856995,0.998730301856995,-3.84847378730774,1
b2/b2300937.jpg,What shape is the case?,Rectangle,,False,0,0,0,0,0,0,0,0
73/73c868b9.jpg,What instrument is featured?,Guitar,guitar,True,0.5,1,1,0.994227528572083,0.994227528572083,0.994227528572083,-2.87661242485046,1
7f/7ff66783.jpg,How many chargers are shown?,Two,2,False,0.5,0,0,0.99893844127655,0.99893844127655,0.99893844127655,-4.78068494796753,0
c4/c471b0bd.jpg,Is the lid transparent?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
59/59272d65.jpg,Are there decorations?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
f8/f82a06b1.jpg,Is the sprayer pull-down?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
a5/a5fb01c0.jpg,What is the background color?,Blue,,False,0,0,0,0,0,0,0,0
c6/c6d3edcc.jpg,Are pencils visible?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
64/64334e5e.jpg,How many horizontal stripes are present?,Four,3,False,0,0,0,0.99865061044693,0.99865061044693,0.99865061044693,-7.43202829360962,0
1b/1b1542e1.jpg,Is the blanket on a chair?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
3c/3ccd6438.jpg,What color are the sneakers?,Green,green,True,0.5,1,1,0.964728713035584,0.964728713035584,0.964728713035584,-3.96884346008301,1
8d/8d89821c.jpg,What is the strap color?,Brown,brown,True,0.5,1,1,0.998386085033417,0.998386085033417,0.998386085033417,-3.52364277839661,1
fd/fd11f07f.jpg,What is the primary material?,Fabric,,False,0,0,0,0,0,0,0,0
67/673890b1.jpg,How long is the chain?,Long,Forever,False,0,0,0,0.999504566192627,0.999504566192627,0.999504566192627,-7.49814653396606,0
99/990d48bb.jpg,What is the tie's color?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
d9/d93030a3.jpg,Is the handle extended?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
16/161a43a4.jpg,What is the bracelet made of?,Metal,silver,False,0,0,0,0.974333465099335,0.974333465099335,0.974333465099335,-7.44903564453125,0
b5/b51fc873.jpg,Are the baskets square?,No,yes,False,0,0,0,0.994562923908234,0.994562923908234,0.994562923908234,-6.40286588668823,0
ef/ef01969d.jpg,What is the case's pattern?,Teddy,,False,0,0,0,0,0,0,0,0
a9/a9559973.jpg,What color is the chair?,Purple,Purple,True,0.5,1,1,1.00000011920929,1.00000011920929,1.00000011920929,-1.61531448364258,1
9f/9f016652.jpg,What color is the handle?,Blue,blue,True,0.5,1,1,0.96493798494339,0.96493798494339,0.96493798494339,-4.3257908821106,1
c8/c8f68977.jpg,What material is the phone cover?,Hard,,False,0,0,0,0,0,0,0,0
b6/b632f4b2.jpg,What material is visible?,Marble,marble,True,0.5,1,1,0.999530076980591,0.999530076980591,0.999530076980591,-3.97283959388733,1
f9/f9efbda5.jpg,What material is the cable woven from?,Nylon,copper,False,0,0,0,0.924316048622131,0.819770455360413,0.86890983581543,-6.6606559753418,0
5c/5ceff4a0.jpg,What metal is visible?,Gold,gold,True,0.5,1,1,0.954769611358643,0.954769611358643,0.954769611358643,-3.88247299194336,1
2e/2eb2c542.jpg,What color are the curtains?,Grey,gray,False,0.5,0,0,0.982191920280457,0.982191920280457,0.982191920280457,-5.36712789535522,0
fa/fa24f88f.jpg,What shape is the case?,Rectangle,,False,0,0,0,0,0,0,0,0
39/392b8855.jpg,How many shoes are visible?,One,"""none""",False,0,0,0,0.795552849769592,0.856735765933991,0.825011491775513,-6.29824829101563,0
6e/6e3ea6ae.jpg,What color are the shoes?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
0c/0caf06c8.jpg,What shape are the napkins?,Square,Rectangle,False,0,0,0,0.80354106426239,0.921867966651917,0.858647167682648,-5.44874954223633,0
02/020633e1.jpg,What shape is the bottom?,Triangle,square,False,0,0,0,0.999028623104095,0.999028623104095,0.999028623104095,-7.17501735687256,0
18/18c90072.jpg,Is the case transparent?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
4c/4cb1f38a.jpg,What color are the legs?,Black,Black,True,0.5,1,1,1,1,1,-1.87559509277344,1
d1/d19f1172.jpg,What color are the studs?,Silver,silver,True,0.5,1,1,0.973181247711182,0.973181247711182,0.973181247711182,-3.83003807067871,1
97/979d5703.jpg,What shape is repeated?,Square,,False,0,0,0,0,0,0,0,0
71/7192adf4.jpg,What color are the shoes?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
b0/b04c8936.jpg,What color are the sandals?,Red,red,True,0.5,1,1,0.997771561145783,0.997771561145783,0.997771561145783,-3.31824803352356,1
8f/8f72a0f6.jpg,What color are the flowers?,Pink,blue,False,0,0,0,0.95424884557724,0.95424884557724,0.95424884557724,-6.11913824081421,0
6b/6bb3c0ee.jpg,What animal is printed on the case?,Panda,panda,True,0.5,1,1,0.751344799995422,0.903108179569244,0.820265829563141,-3.25769543647766,1
0c/0c4b66b3.jpg,What shape are the earrings?,Round,round,True,0.5,1,1,0.999752759933472,0.999752759933472,0.999752759933472,-4.07172822952271,1
03/03c6ff77.jpg,What is the necklace setting?,Prong,,False,0,0,0,0,0,0,0,0
8f/8ff8af28.jpg,What color is the bottom brushstroke?,Pink,blue,False,0,0,0,0.95424884557724,0.95424884557724,0.95424884557724,-6.11913824081421,0
30/30f2cc2d.jpg,What pattern is on the case?,Floral,,False,0,0,0,0,0,0,0,0
1e/1e08049d.jpg,What shape is the pendant?,Rectangle,,False,0,0,0,0,0,0,0,0
f2/f2567d9c.jpg,How many cameras are visible?,Three,,False,0,0,0,0,0,0,0,0
fb/fb58fe02.jpg,What is the shape above the flowers?,Star,super girl,False,0,0,0,0.844995617866516,0.91387414932251,0.87808620929718,-7.63174247741699,0
0d/0d695763.jpg,What is burning?,Candle,candle,True,0.5,1,1,0.99854975938797,0.99854975938797,0.99854975938797,-2.6077675819397,1
a1/a1a236ee.jpg,Is the lightbulb visible?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
ad/ad7c2867.jpg,Is there a shelf present?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
98/9889824f.jpg,What is the case material?,Plastic,Silicone,False,0,0,0,0.816229343414307,0.862817645072937,0.838877141475678,-5.15727186203003,0
7f/7f9a6cc7.jpg,What shape is the mat?,Rectangle,Rectangle,True,0.5,1,1,1,1,1,-0.976897656917572,1
76/76eeef00.jpg,What connector type is shown?,Lightning,lightning,True,0.5,1,1,0.998909056186676,0.998909056186676,0.998909056186676,-3.61166882514954,1
0a/0a019fba.jpg,What material is the organizer?,Fabric,,False,0,0,0,0,0,0,0,0
83/834b05d0.jpg,Is the brand visible?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
58/58c14eb5.jpg,What shape is the text in?,Circle,cute,False,0,0,0,0.999203622341156,0.999203622341156,0.999203622341156,-5.56539916992188,0
95/95080968.jpg,What shape is the camera cutout?,Square,,False,0,0,0,0,0,0,0,0
a2/a2de0660.jpg,Is handle present?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
bb/bbf48e08.jpg,Is the back textured?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
60/60f009d8.jpg,What pattern is visible?,Diamond,,False,0,0,0,0,0,0,0,0
5f/5fde3231.jpg,How many buttons are visible?,Thirteen,,False,0,0,0,0,0,0,0,0
32/32f448b4.jpg,What's the sole's color?,White,blue,False,0,0,0,0.953535497188568,0.953535497188568,0.953535497188568,-6.22272920608521,0
1c/1cbb0663.jpg,What is the background color?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
e4/e4048c79.jpg,What is the heel's shape?,Block,wedge,False,0,0,0,0.997057795524597,0.997057795524597,0.997057795524597,-7.49806451797485,0
cd/cde3483b.jpg,What color are the hooks?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
03/03847968.jpg,Is the surface textured?,Yes,no,False,0,0,0,0.999335289001465,0.999335289001465,0.999335289001465,-6.60765647888184,0
df/df4e526c.jpg,What is the shoe's color?,Grey,grey,True,0.5,1,1,0.985765218734741,0.985765218734741,0.985765218734741,-3.08749032020569,1
14/14e0afcf.jpg,What is the ring's band color?,White,White,True,0.5,1,1,1.00000011920929,1.00000011920929,1.00000011920929,-1.75799787044525,1
e6/e6b16cb6.jpg,What word is displayed vertically?,Karma,,False,0,0,0,0,0,0,0,0
6b/6bb592ca.jpg,What animal is pictured?,Bear,bear,True,0.5,1,1,0.999252140522003,0.999252140522003,0.999252140522003,-3.83998584747314,1
4a/4a664397.jpg,What is the boot's pattern?,Snakeskin,snake,False,0,0,0,0.906839668750763,0.78579705953598,0.841990411281586,-4.39618110656738,0
d9/d93a695c.jpg,What shape is the table top?,Rectangular,Rectangle,False,0,0,0,0.87032163143158,0.87032163143158,0.87032163143158,-2.56494164466858,0
2a/2a7214d0.jpg,What shape are the bulbs?,Round,round,True,0.5,1,1,0.999752759933472,0.999752759933472,0.999752759933472,-4.07172822952271,1
d7/d7c9f964.jpg,Is the case patterned?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
95/9573c417.jpg,How many cameras are visible?,Three,,False,0,0,0,0,0,0,0,0
d6/d62bad9b.jpg,What shape are the camera cutouts?,Oval,,False,0,0,0,0,0,0,0,0
18/18a794f0.jpg,What footwear is shown?,Slippers,sandals,False,0,0,0,0.860551834106445,0.848825573921204,0.854648470878601,-5.97064638137817,0
8d/8ddff122.jpg,What shape are the louvers?,Horizontal,,False,0,0,0,0,0,0,0,0
42/42b23fb5.jpg,What color are the curtains?,Blue,blue,True,0.5,1,1,0.96493798494339,0.96493798494339,0.96493798494339,-4.3257908821106,1
9d/9db54bac.jpg,What color is the bead?,Green,Love,False,0,0,0,0.99892008304596,0.99892008304596,0.99892008304596,-6.72320318222046,0
e5/e52f0d11.jpg,What shape is prominent?,Triangle,,False,0,0,0,0,0,0,0,0
fb/fb79be19.jpg,What color is the gem?,Purple,purple,True,0.5,1,1,0.991673052310944,0.991673052310944,0.991673052310944,-3.22471141815186,1
24/24695ec9.jpg,What does dispenser say?,germX,dispenser,False,0,0,0,0.864717245101929,0.848545551300049,0.856555044651032,-8.22666549682617,0
23/2331e054.jpg,Does the design appear marbled?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
17/175f815d.jpg,What number is printed on the weight?,55,5,False,0,0,0,0.99968957901001,0.99968957901001,0.99968957901001,-6.84084320068359,0
dd/dd86b504.jpg,What color are the legs?,Black,Red,False,0,0,0,0.999695539474487,0.999695539474487,0.999695539474487,-5.17694473266602,0
ec/ec6821ea.jpg,What is the collar color?,Brown,black,False,0,0,0,0.999468088150024,0.999468088150024,0.999468088150024,-6.05638456344605,0
00/00de81a7.jpg,What color is the phone case?,Black,Black,True,0.5,1,1,1,1,1,-1.87559509277344,1
b6/b630acc3.jpg,What is on the upper left of the adapter?,Output,,False,0,0,0,0,0,0,0,0
e2/e2939849.jpg,What brand is written on the box?,Amazonbasics,Amazon Basics,False,0,0,0,0.889730215072632,0.852565050125122,0.870751261711121,-4.25121307373047,0
53/532dbe40.jpg,What color is the sofa?,Mocha,Beige,False,0,0,0,0.856474578380585,0.826636791229248,0.841291189193726,-4.67481756210327,0
5f/5f035d82.jpg,Is the tiger facing forward?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
af/af2b97ad.jpg,What color are the crowns?,Yellow,pink,False,0,0,0,0.997733771800995,0.997733771800995,0.997733771800995,-6.40860509872437,0
ab/ab6823f0.jpg,What color are the flowers?,Purple,purple,True,0.5,1,1,0.991673052310944,0.991673052310944,0.991673052310944,-3.22471141815186,1
62/6250f8c9.jpg,Is there ice visible?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
3b/3bd319cd.jpg,What color is the rug?,Blue,blue,True,0.5,1,1,0.96493798494339,0.96493798494339,0.96493798494339,-4.3257908821106,1
6c/6cb96674.jpg,Is there a structure pictured?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
7e/7ee67491.jpg,How many wheels are visible?,Four,4,False,0.5,0,0,0.998288094997406,0.998288094997406,0.998288094997406,-4.83636283874512,0
90/90fe5f62.jpg,What color is the frame?,Black,black,True,0.5,1,1,0.999658465385437,0.999658465385437,0.999658465385437,-3.81624293327332,1
b8/b864e38e.jpg,Is there a circle?,Yes,Hello Kitty,False,0,0,0,0.818631768226624,0.922742605209351,0.867574989795685,-6.04743814468384,0
a0/a0349e1c.jpg,What color is the sole?,White,black,False,0,0,0,0.999455690383911,0.999455690383911,0.999455690383911,-5.76136207580566,0
52/52ea2e68.jpg,What color is the background?,Black,gold,False,0,0,0,0.902847051620483,0.902847051620483,0.902847051620483,-6.38153839111328,0
aa/aabdf384.jpg,Is the cover sparkly?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
28/285e7b03.jpg,What shape is repeated?,Triangle,,False,0,0,0,0,0,0,0,0
09/094fa5ff.jpg,Is there ocean?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
7c/7cd0c81d.jpg,What material is depicted?,Stone,stone,True,0.5,1,1,0.998489022254944,0.998489022254944,0.998489022254944,-4.15437746047974,1
e9/e9af1d2b.jpg,What color are the laces?,Grey,grey,True,0.5,1,1,0.985765218734741,0.985765218734741,0.985765218734741,-3.08749032020569,1
bd/bd22a06a.jpg,How many legs does the sofa have?,Four,,False,0,0,0,0,0,0,0,0
ee/ee9478cf.jpg,What shape is the case?,Rectangular,,False,0,0,0,0,0,0,0,0
10/102248d6.jpg,What color are the letter blocks?,Brown,black girl magic,False,0,0,0,0.810498833656311,0.882345080375671,0.844897389411926,-6.03408670425415,0
98/98450ff6.jpg,What letter is displayed?,P,p,True,0.5,1,1,0.999027609825134,0.999027609825134,0.999027609825134,-4.51052761077881,1
57/5780d010.jpg,Is the case rectangular?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
e9/e9fc02f6.jpg,How many trellis panels are there?,Three,3,False,0.5,0,0,0.998932898044586,0.998932898044586,0.998932898044586,-4.84110450744629,0
d1/d12cf468.jpg,Is the case rectangular?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
2a/2a1a61ad.jpg,What shape is the ottoman?,Rectangular,square,False,0,0,0,0.906086325645447,0.787476658821106,0.842628061771393,-6.97912931442261,0
5b/5b448b1e.jpg,What is the label's main color?,Green,white,False,0,0,0,0.998732089996338,0.998732089996338,0.998732089996338,-7.40642690658569,0
de/de263a37.jpg,What is the case's top color?,Green,pink,False,0,0,0,0.9974524974823,0.9974524974823,0.9974524974823,-6.59303712844849,0
4c/4c6f3264.jpg,What color is the rose?,Red,red,True,0.5,1,1,0.997771561145783,0.997771561145783,0.997771561145783,-3.31824803352356,1
08/08a9d5af.jpg,How many connectors shown?,Two,2,False,0.5,0,0,0.99893844127655,0.99893844127655,0.99893844127655,-4.78068494796753,0
3a/3a65eff2.jpg,What is the floral color?,Orange,Rose,False,0,0,0,0.999279618263245,0.999279618263245,0.999279618263245,-6.19323778152466,0
dd/dd2f0ee5.jpg,What shape is the leaf?,Pointed,leaf,False,0,0,0,0.928867220878601,0.852030634880066,0.888791382312775,-7.40129089355469,0
58/5885e6fd.jpg,What is the pattern design?,Leaf,,False,0,0,0,0,0,0,0,0
53/5384a217.jpg,What is the primary material?,Suede,leather,False,0,0,0,0.884515285491943,0.801654100418091,0.841048777103424,-5.21811389923096,0
c5/c5aae7cb.jpg,Is the bag filled?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
b3/b3fa6a8d.jpg,Is there a camera?,Yes,Yes,True,0.5,1,1,0.99999988079071,0.99999988079071,0.99999988079071,-1.25064194202423,1
6f/6f7cb8c3.jpg,Is it furniture?,Yes,yes,True,0.5,1,1,0.995963573455811,0.995963573455811,0.995963573455811,-2.74147868156433,1
6a/6a5fb0a9.jpg,What is the case's type?,Hard,,False,0,0,0,0,0,0,0,0
fa/fa2fe19a.jpg,Are there any shadows?,No,no,True,0.5,1,1,0.999676465988159,0.999676465988159,0.999676465988159,-5.34809732437134,1
3a/3aaaccad.jpg,What is the letter on the case?,U,u,True,0.5,1,1,0.999407887458801,0.999407887458801,0.999407887458801,-5.47423553466797,1
ab/ab163a85.jpg,What color is the necklace?,Silver,white,False,0,0,0,0.99912416934967,0.99912416934967,0.99912416934967,-7.30985116958618,0
62/621198b3.jpg,What brand is printed on the adapter?,Amazonbasics,,False,0,0,0,0,0,0,0,0
f0/f0219f3c.jpg,What is the print's primary subject?,Brushes,,False,0,0,0,0,0,0,0,0
f9/f94bbd84.jpg,What shape is featured?,Heart,hearts,False,0.5,0,0,0.999255836009979,0.999255836009979,0.999255836009979,-5.96727514266968,1
af/af39b5fa.jpg,Is this case glossy or matte?,Glossy,Glossy,True,0.5,1,1,1,1,1,-1.11334991455078,1
c0/c0eae26a.jpg,What is the position of door handles?,Vertical,,False,0,0,0,0,0,0,0,0
