image_path,question,ground_truth,predicted_answer,exact_match,token_match,accuracy,f1_score,wup_score,meteor_score,bart_score,bertscore_precision,bertscore_recall,bertscore_f1
/kaggle/input/blip-dataset/images/images/small/ca/ca0b8f54.jpg,What shape is formed by the chain?,eight,circle,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-8.194111824035645,0.9996522,0.9996522,0.9996522
/kaggle/input/blip-dataset/images/images/small/5a/5a86851c.jpg,What color is dominant at the bottom?,red,red,1.0,1.0,1.0,1.0,1.0,0.5,-3.3182480335235596,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/5a/5a86851c.jpg,Is the design abstract?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/5a/5a86851c.jpg,What shape is the camera cutout?,square,square,1.0,1.0,1.0,1.0,1.0,0.5,-5.159968852996826,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/85/85417433.jpg,What color is the phone case?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/85/85417433.jpg,What is the first word?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/85/85417433.jpg,How many cameras are visible?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/06/0681c106.jpg,What color is the predominant block?,red,red,1.0,1.0,1.0,1.0,1.0,0.5,-3.3182480335235596,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/06/0681c106.jpg,Is there a rectangular shape?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/06/0681c106.jpg,What is the case's design style?,abstract,abstract,1.0,1.0,1.0,1.0,1.0,0.5,-5.670164108276367,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/38/384593db.jpg,What is the shape of the diamonds?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/38/384593db.jpg,How many prongs per diamond?,three,three,1.0,1.0,1.0,1.0,1.0,0.5,-3.110633134841919,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/38/384593db.jpg,What is the earring's metal color?,yellow,gold,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,-5.425889492034912,0.90869284,0.90869284,0.90869284
/kaggle/input/blip-dataset/images/images/small/39/3992ec66.jpg,What shape are the earrings?,heart,heart,1.0,1.0,1.0,1.0,1.0,0.5,-3.8484737873077393,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/39/3992ec66.jpg,What is the earring's primary color?,silver,silver,1.0,1.0,1.0,1.0,1.0,0.5,-3.830038070678711,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/39/3992ec66.jpg,Are there two?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/39/3992ec66.jpg,Is there a backdrop?,no,no,1.0,1.0,1.0,1.0,1.0,0.5,-5.348097324371338,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/39/3992ec66.jpg,What are they?,earrings,earrings,1.0,1.0,1.0,1.0,1.0,0.5,-3.1810927391052246,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/c2/c2257b77.jpg,What color is the sandal?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/c2/c2257b77.jpg,What type of closure is visible?,buckle,buckle,1.0,1.0,1.0,1.0,1.0,0.5,-4.456955909729004,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/c2/c2257b77.jpg,What is the sole's color?,brown,tan,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,-6.600933074951172,0.99880344,0.99880344,0.99880344
/kaggle/input/blip-dataset/images/images/small/f3/f31c2565.jpg,What color is the bottom bar?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/f3/f31c2565.jpg,What is the hanger's shape?,triangular,curved,0.0,0.0,0.0,0.0,0.4,0.0,-6.12028169631958,0.999722,0.999722,0.999722
/kaggle/input/blip-dataset/images/images/small/f3/f31c2565.jpg,What material is the hook?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/8e/8e4c02f2.jpg,What color is the chair?,grey,grey,1.0,1.0,1.0,1.0,1.0,0.5,-3.0874903202056885,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/8e/8e4c02f2.jpg,How many wheels are visible?,four,four,1.0,1.0,1.0,1.0,1.0,0.5,-3.1327078342437744,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/8e/8e4c02f2.jpg,Is the chair armless?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/11/112ace7d.jpg,What is the primary color?,yellow,yellow,1.0,1.0,1.0,1.0,1.0,0.5,-3.3291327953338623,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/11/112ace7d.jpg,How many camera lenses are visible?,four,two,0.0,0.0,0.0,0.0,0.875,0.0,-5.840665817260742,0.999821,0.999821,0.999821
/kaggle/input/blip-dataset/images/images/small/11/112ace7d.jpg,Is there any blue color?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/2c/2c667d06.jpg,What color is the frame?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/2c/2c667d06.jpg,What number is below nine?,eight,six,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,-5.78522253036499,0.99973327,0.99973327,0.99973327
/kaggle/input/blip-dataset/images/images/small/2c/2c667d06.jpg,What is the background color?,brown,white,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,-6.4800567626953125,0.99901056,0.99901056,0.99901056
/kaggle/input/blip-dataset/images/images/small/7d/7db0d264.jpg,What color are the shoelaces?,red,red,1.0,1.0,1.0,1.0,1.0,0.5,-3.3182480335235596,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/7d/7db0d264.jpg,What is the primary material?,leather,leather,1.0,1.0,1.0,1.0,1.0,0.5,-3.379058837890625,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/7d/7db0d264.jpg,How many shoes are visible?,one,one,1.0,1.0,1.0,1.0,1.0,0.5,-4.2213358879089355,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/d0/d0d10627.jpg,What color is the chair?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/d0/d0d10627.jpg,What is the chair made of?,leather,leather,1.0,1.0,1.0,1.0,1.0,0.5,-3.379058837890625,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/d0/d0d10627.jpg,How many legs does the chair have?,four,four,1.0,1.0,1.0,1.0,1.0,0.5,-3.1327078342437744,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/5c/5cb6fbb8.jpg,What color is the shelf?,gold,gold,1.0,1.0,1.0,1.0,1.0,0.5,-3.8824729919433594,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/5c/5cb6fbb8.jpg,What shape is the shelf's grid?,rectangular,rectangular,1.0,1.0,1.0,1.0,1.0,0.5,-3.3305392265319824,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/5c/5cb6fbb8.jpg,What material is the shelf made of?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/c1/c15ece37.jpg,What is the item's color?,pink,pink,1.0,1.0,1.0,1.0,1.0,0.5,-5.918789386749268,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/c1/c15ece37.jpg,What direction are the stitched lines facing?,chevron,upward,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,-5.598306655883789,0.90465367,0.73869395,0.81329376
/kaggle/input/blip-dataset/images/images/small/c1/c15ece37.jpg,What is the brand name on the clutch?,flavia,love,0.0,0.0,0.0,0.0,0.0,0.0,-5.425735950469971,0.9228009,0.80256414,0.858493
/kaggle/input/blip-dataset/images/images/small/77/7730a9c4.jpg,What color is the hat?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/77/7730a9c4.jpg,What is the lady doing with her eye?,winking,looking,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,-6.732273101806641,0.9011408,0.77295554,0.8321406
/kaggle/input/blip-dataset/images/images/small/77/7730a9c4.jpg,What adorns the lady's neck?,necklace,necklace,1.0,1.0,1.0,1.0,1.0,0.5,-2.981994152069092,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/2d/2d2078ce.jpg,Is there a rug?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/2d/2d2078ce.jpg,What color is the chair?,grey,grey,1.0,1.0,1.0,1.0,1.0,0.5,-3.0874903202056885,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/2d/2d2078ce.jpg,How many books are stacked?,three,three,1.0,1.0,1.0,1.0,1.0,0.5,-3.110633134841919,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/ed/ed60b249.jpg,What color is the umbrella?,burgundy,burgundy,1.0,1.0,1.0,1.0,1.0,0.5,-3.8281803131103516,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/ed/ed60b249.jpg,Is the umbrella open?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/ed/ed60b249.jpg,What shape is the base?,square,square,1.0,1.0,1.0,1.0,1.0,0.5,-5.159968852996826,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/34/342e401f.jpg,What color are the gloves?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/34/342e401f.jpg,What is the number of visible buttons?,five,five,1.0,1.0,1.0,1.0,1.0,0.5,-3.7911746501922607,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/34/342e401f.jpg,What is the glove's material?,cashmere,velvet,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,-7.625564098358154,0.85440415,0.78023386,0.8156363
/kaggle/input/blip-dataset/images/images/small/42/42c88176.jpg,What color is the protector?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-2.7173900604248047,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/42/42c88176.jpg,What shape is the protector?,rectangular,rectangular,1.0,1.0,1.0,1.0,1.0,0.5,-1.6505985260009766,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/42/42c88176.jpg,What is the product made of?,glass,plastic,0.0,0.0,0.0,0.0,0.8,0.0,-6.7472825050354,0.9981122,0.9981122,0.9981122
/kaggle/input/blip-dataset/images/images/small/42/42c88176.jpg,Is protector transparent?,partially,yes,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,-6.213381290435791,0.99380916,0.99380916,0.99380916
/kaggle/input/blip-dataset/images/images/small/42/42c88176.jpg,What is the product type?,protector,glass,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,-6.975969314575195,0.99872375,0.99872375,0.99872375
/kaggle/input/blip-dataset/images/images/small/30/307f7c17.jpg,What is the case's dominant color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/30/307f7c17.jpg,Is there a camera hole?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/30/307f7c17.jpg,Is the pattern geometric?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/1d/1d0ca95e.jpg,What is the case's dominant color?,red,red,1.0,1.0,1.0,1.0,1.0,0.5,-3.3182480335235596,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/1d/1d0ca95e.jpg,Are there water droplets visible?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/1d/1d0ca95e.jpg,Is the case patterned?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/64/64e03c33.jpg,What color is the stylus?,yellow,gold,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,-5.425889492034912,0.90869284,0.90869284,0.90869284
/kaggle/input/blip-dataset/images/images/small/64/64e03c33.jpg,What brand is printed on the stylus?,amazonbasics,amazonbasics,1.0,1.0,1.0,1.0,0.0,0.5,-3.912484645843506,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/64/64e03c33.jpg,What material is the clip made of?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/07/07fb5c0b.jpg,What color are the laces?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/07/07fb5c0b.jpg,Is there any blue visible?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/07/07fb5c0b.jpg,What color is the sole?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/19/1942df38.jpg,What time is displayed?,1245,twelve,0.0,0.0,0.0,0.0,0.0,0.0,-5.754408836364746,0.9295344,0.8354753,0.8799986
/kaggle/input/blip-dataset/images/images/small/19/1942df38.jpg,What brand is displayed?,samsung,samsung,1.0,1.0,1.0,1.0,0.0,0.5,-5.201810359954834,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/19/1942df38.jpg,What month is displayed?,february,january,0.0,0.0,0.0,0.0,0.875,0.0,-6.2490973472595215,0.8474816,0.7937584,0.8197407
/kaggle/input/blip-dataset/images/images/small/b5/b5c08805.jpg,What shape is predominantly featured?,heart,heart,1.0,1.0,1.0,1.0,1.0,0.5,-3.8484737873077393,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/b5/b5c08805.jpg,What color is the background?,pink,pink,1.0,1.0,1.0,1.0,1.0,0.5,-5.918789386749268,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/b5/b5c08805.jpg,What is the material?,silicone,hard,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,-7.537509441375732,0.9990634,0.9990634,0.9990634
/kaggle/input/blip-dataset/images/images/small/07/07d83849.jpg,What color are the floral designs?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/07/07d83849.jpg,What is the case's background color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/07/07d83849.jpg,Is the camera cutout present?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/63/639fdd09.jpg,What color are the curtains?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/63/639fdd09.jpg,What is the rug's pattern?,diamond,striped,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,-7.125532627105713,0.99957997,0.99957997,0.99957997
/kaggle/input/blip-dataset/images/images/small/63/639fdd09.jpg,What is the floor made of?,wood,wood,1.0,1.0,1.0,1.0,1.0,0.5,-4.525452613830566,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/45/45179d60.jpg,What color are the hooks?,black,bronze,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,-6.1767120361328125,0.99943566,0.99943566,0.99943566
/kaggle/input/blip-dataset/images/images/small/45/45179d60.jpg,How many hooks are visible?,eight,six,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,-5.78522253036499,0.99973327,0.99973327,0.99973327
/kaggle/input/blip-dataset/images/images/small/45/45179d60.jpg,Is the wood finish smooth?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a2/a2b42673.jpg,What color is this?,brown,brown,1.0,1.0,1.0,1.0,1.0,0.5,-3.5236427783966064,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/a2/a2b42673.jpg,Is it textured?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a2/a2b42673.jpg,Material type?,leather,leather,1.0,1.0,1.0,1.0,1.0,0.5,-3.379058837890625,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/04/04c9150f.jpg,What color is predominantly near the bottom?,yellow,blue,0.0,0.0,0.0,0.0,0.875,0.0,-6.145233154296875,0.96265703,0.96265703,0.96265703
/kaggle/input/blip-dataset/images/images/small/04/04c9150f.jpg,What shape is across the phone case?,x,triangle,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,-7.917085647583008,0.85110605,0.85110605,0.85110605
/kaggle/input/blip-dataset/images/images/small/04/04c9150f.jpg,What color is the thin line across the case?,black,blue,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-6.333164691925049,0.95317525,0.95317525,0.95317525
/kaggle/input/blip-dataset/images/images/small/a9/a98afc33.jpg,What color are the shelves?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/a9/a98afc33.jpg,How many shelves are there?,five,four,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,-5.808008670806885,0.99987596,0.99987596,0.99987596
/kaggle/input/blip-dataset/images/images/small/a9/a98afc33.jpg,What is the shelf material?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/9b/9b6ea276.jpg,What is the pattern's overall shape?,herringbone,square,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,-6.661754608154297,0.88879865,0.7314241,0.8024683
/kaggle/input/blip-dataset/images/images/small/9b/9b6ea276.jpg,What is the primary color?,beige,beige,1.0,1.0,1.0,1.0,1.0,0.5,-3.322582721710205,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/9b/9b6ea276.jpg,Is it textured?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/dc/dcd5a83b.jpg,What color are the laces?,brown,tan,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,-6.600933074951172,0.99880344,0.99880344,0.99880344
/kaggle/input/blip-dataset/images/images/small/dc/dcd5a83b.jpg,What kind of shoes are these?,boat,loafers,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,-7.12162446975708,0.85939825,0.9263766,0.89163136
/kaggle/input/blip-dataset/images/images/small/dc/dcd5a83b.jpg,What color is the sole?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/80/80b9362b.jpg,What color is the machine?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/80/80b9362b.jpg,What brand is printed?,amazonbasics,amazonbasics,1.0,1.0,1.0,1.0,0.0,0.5,-3.912484645843506,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/80/80b9362b.jpg,What is the product's use?,sealer,to charge,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,-7.094442844390869,0.8640427,0.8762919,0.87012416
/kaggle/input/blip-dataset/images/images/small/22/225638ee.jpg,What shape is predominantly featured?,hearts,heart,0.0,0.0,0.0,0.0,1.0,0.5,-5.074495315551758,0.999512,0.999512,0.999512
/kaggle/input/blip-dataset/images/images/small/22/225638ee.jpg,Is the case red?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/22/225638ee.jpg,What is the background color?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/ae/ae0bfa39.jpg,What color is the case?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/ae/ae0bfa39.jpg,Is there a moon?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/ae/ae0bfa39.jpg,Are the figures sitting?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a3/a30b9da9.jpg,What shape is the visible logo?,apple,heart,0.0,0.0,0.0,0.0,0.625,0.0,-8.049057960510254,0.999498,0.999498,0.999498
/kaggle/input/blip-dataset/images/images/small/a3/a30b9da9.jpg,What pattern is on the case?,triangles,triangles,1.0,1.0,1.0,1.0,1.0,0.5,-2.9169983863830566,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/a3/a30b9da9.jpg,What color are the triangles?,gray,white,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-6.9543023109436035,0.9942386,0.9942386,0.9942386
/kaggle/input/blip-dataset/images/images/small/de/de8b16f4.jpg,What is the phone case's pattern?,mountain,canyon,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,-6.141961097717285,0.99906266,0.99906266,0.99906266
/kaggle/input/blip-dataset/images/images/small/de/de8b16f4.jpg,What is the primary color?,orange,red,0.0,0.0,0.0,0.0,0.2,0.0,-6.565955638885498,0.99876,0.99876,0.99876
/kaggle/input/blip-dataset/images/images/small/de/de8b16f4.jpg,Is there a camera?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a7/a79411ed.jpg,What color are the largest studs?,gold,gold,1.0,1.0,1.0,1.0,1.0,0.5,-3.8824729919433594,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/a7/a79411ed.jpg,How many connection hooks are visible?,one,two,0.0,0.0,0.0,0.0,0.875,0.0,-5.335328578948975,0.9998192,0.9998192,0.9998192
/kaggle/input/blip-dataset/images/images/small/a7/a79411ed.jpg,What is the strap's background color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/51/519777af.jpg,What color is the central starburst?,pink,pink,1.0,1.0,1.0,1.0,1.0,0.5,-5.918789386749268,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/51/519777af.jpg,How many cameras are visible?,three,three,1.0,1.0,1.0,1.0,1.0,0.5,-3.110633134841919,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/51/519777af.jpg,Is the cover multicolored?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/89/89193be9.jpg,What shape is the pendant?,oklahoma,state,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,-5.201055526733398,0.876431,0.77680904,0.8236185
/kaggle/input/blip-dataset/images/images/small/89/89193be9.jpg,What is the chain's color?,gold,silver,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,-6.25696325302124,0.9457582,0.9457582,0.9457582
/kaggle/input/blip-dataset/images/images/small/89/89193be9.jpg,Is the background white?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/76/76281d16.jpg,What shape are the charms?,penguins,birds,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,-4.663201808929443,0.92144835,0.7894981,0.8503851
/kaggle/input/blip-dataset/images/images/small/76/76281d16.jpg,What is the necklace's color?,rose,rosegold,0.0,0.0,0.0,0.0,0.0,0.0,-5.4001007080078125,0.8226825,0.9329597,0.8743577
/kaggle/input/blip-dataset/images/images/small/76/76281d16.jpg,How many penguins are there?,three,two,0.0,0.0,0.0,0.0,0.9,0.0,-5.641699314117432,0.99983287,0.99983287,0.99983287
/kaggle/input/blip-dataset/images/images/small/e3/e3a46ed3.jpg,What color is the marker's cap on top?,black,blue,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-6.333164691925049,0.95317525,0.95317525,0.95317525
/kaggle/input/blip-dataset/images/images/small/e3/e3a46ed3.jpg,What type of marker is shown?,whiteboard,solimo,0.0,0.0,0.0,0.0,0.0,0.0,-7.558602333068848,0.7846075,0.82028574,0.8020501
/kaggle/input/blip-dataset/images/images/small/e3/e3a46ed3.jpg,What shape are the markers?,cylindrical,rectangle,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,-4.983949184417725,0.91060424,0.7288628,0.8096602
/kaggle/input/blip-dataset/images/images/small/d3/d3d2f53c.jpg,What color is the hat?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/d3/d3d2f53c.jpg,What type of headwear is this?,hat,beanie,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,-7.817440509796143,0.81894076,0.909545,0.86186814
/kaggle/input/blip-dataset/images/images/small/d3/d3d2f53c.jpg,Is the hat ribbed?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/90/90855f93.jpg,What shape is the accessory?,bow,bow,1.0,1.0,1.0,1.0,1.0,0.5,-3.8634121417999268,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/90/90855f93.jpg,What is the tie's pattern?,diamond,diamond,1.0,1.0,1.0,1.0,1.0,0.5,-5.000651836395264,1.0,1.0,1.0
